1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_101_p227.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p715.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p189.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_126_p462.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_58_p212.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_31_p221.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p806.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_1_p383.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p643.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_75_p392.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_101_p121.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p281.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_110_p788.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_132_p313.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p832.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_6_p210.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p512.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_109_p742.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_117_p286.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_58_p483.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p168.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p504.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_31_p57.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_134_p511.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_117_p513.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p32.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p781.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_134_p605.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p88.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_106_p657.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_9_p715.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_58_p278.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p469.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_26_p424.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p403.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p775.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p320.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p442.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p796.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_147_p151.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_101_p591.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_132_p257.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_106_p205.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p450.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p743.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p188.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_115_p351.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_21_p811.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_44_p65.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p740.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p626.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p40.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_26_p82.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_44_p541.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_26_p636.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p168.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p364.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_147_p388.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p205.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_66_p521.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p517.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p230.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_128_p361.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_26_p748.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p827.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_45_p271.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_31_p635.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_1_p610.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_128_p460.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p175.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p832.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_1_p108.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_9_p79.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_75_p737.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p338.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_120_p50.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_75_p604.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p397.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_21_p749.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_1_p326.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p240.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_119_p78.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p188.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_75_p778.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p639.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_106_p535.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p71.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_26_p355.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_134_p66.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_6_p751.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p477.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p305.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_66_p299.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_66_p615.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_21_p750.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p266.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p627.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_126_p543.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_6_p652.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_132_p602.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_106_p107.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_45_p35.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_115_p441.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p676.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_97_p466.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_132_p803.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_134_p328.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_119_p225.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_101_p372.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_147_p620.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_109_p259.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p489.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_44_p720.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p538.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p289.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p98.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_117_p679.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_77_p65.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_66_p426.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_120_p325.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p68.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_147_p298.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_100_p126.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_128_p550.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_44_p225.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_45_p122.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_119_p548.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_75_p168.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p412.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p552.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p37.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_66_p349.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_117_p333.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p592.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_110_p816.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_115_p375.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p266.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_58_p201.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_58_p308.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p51.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p684.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p79.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p506.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p556.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_6_p573.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p246.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p629.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_100_p716.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_121_p59.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p821.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p59.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p216.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p799.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_100_p577.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p202.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p126.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_97_p299.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_115_p541.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_75_p643.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p576.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p668.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p615.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p264.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_26_p552.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_9_p255.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p792.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_109_p86.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_101_p192.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p745.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p749.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_117_p436.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p38.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_128_p275.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_31_p253.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_39_p230.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_31_p300.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_1_p497.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p669.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p561.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p512.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p204.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_44_p60.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p33.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_39_p458.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_115_p598.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p306.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_120_p126.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_126_p713.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p696.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p455.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p43.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p255.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_77_p142.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_119_p197.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_132_p774.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_9_p602.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_128_p31.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_21_p807.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p821.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_77_p632.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p634.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_77_p495.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p698.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_115_p191.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p679.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_120_p507.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p347.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_66_p148.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_117_p914.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_106_p686.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_31_p657.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p588.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_119_p46.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_75_p715.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_147_p351.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_45_p68.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_101_p82.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p219.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p314.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p416.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p175.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_21_p481.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p518.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_6_p521.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_21_p435.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_117_p751.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_120_p634.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_45_p158.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p380.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_21_p729.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_31_p590.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_100_p546.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_124_p807.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p675.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p324.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p517.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_120_p660.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_44_p498.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_115_p207.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_39_p795.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_17_p653.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p503.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_117_p285.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p809.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p423.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_39_p187.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_39_p738.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p345.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_128_p465.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p64.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p755.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_123_p346.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p294.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_66_p506.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_121_p563.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_66_p799.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_31_p564.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p72.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p525.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p452.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_147_p766.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p840.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p775.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_44_p620.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p537.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p436.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_109_p805.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_126_p561.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_110_p592.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_134_p154.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_126_p383.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_21_p276.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_119_p532.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_75_p441.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p785.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p598.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_58_p588.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_134_p707.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_8_p376.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_134_p332.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_115_p102.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p677.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p284.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_113_p732.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_1_p567.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_145_p544.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_9_p648.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p264.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_63_p692.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_132_p700.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_6_p709.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p176.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_110_p460.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_142_p30.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_110_p172.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_40_p615.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_120_p162.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_15_p428.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_141_p804.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_1_p95.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_101_p416.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_100_p648.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_100_p180.tif
1,s1,s2_cloudFree,s2_cloudy,ROIs1158_spring_140_p679.tif
